513, 69, 55, 3
1201, 134, 124, 3
1503, 164, 310, 15
121, 23, 3, 0
264, 33, 10, 1
485, 55, 55, 3
885, 94, 96, 6
1445, 197, 122, 3
283, 46, 23, 2
444, 59, 60, 3
157, 23, 21, 0
364, 64, 45, 3
652, 80, 117, 6
1341, 156, 413, 33
236, 32, 38, 4
298, 40, 31, 2
370, 46, 45, 2
453, 51, 46, 2
136, 19, 17, 1
873, 130, 58, 1
180, 26, 16, 0
99, 15, 2, 0
1235, 168, 295, 24
181, 26, 23, 2
22, 9, 1, 0
587, 75, 99, 7
181, 23, 25, 2
537, 59, 69, 3
180, 30, 14, 1
193, 23, 22, 3
360, 65, 22, 2
208, 36, 34, 2
422, 59, 74, 7
66, 13, 2, 0
50, 10, 0, 0
481, 88, 25, 1
404, 70, 44, 1
8, 4, 2, 0
304, 79, 15, 0
179, 32, 16, 1
604, 73, 127, 11
153, 21, 31, 5
179, 31, 20, 1
125, 19, 11, 2
350, 47, 54, 4
54, 12, 0, 0
389, 48, 68, 4
209, 27, 27, 1
12, 5, 2, 0
959, 115, 166, 9
22, 4, 0, 0
74, 13, 3, 0
123, 18, 11, 1
261, 38, 45, 7
95, 16, 6, 0
47, 7, 8, 1
60, 11, 2, 0
67, 12, 6, 0
28, 9, 1, 0
91, 13, 14, 1
104, 16, 12, 3
44, 9, 4, 1
67, 13, 4, 0
55, 10, 8, 1
111, 17, 10, 1
100, 17, 15, 2
584, 77, 39, 2
90, 13, 2, 1
27, 5, 2, 1
64, 13, 4, 0
61, 10, 4, 0
104, 13, 13, 0
52, 9, 12, 1
138, 23, 16, 2
73, 13, 7, 0
59, 11, 3, 0
27, 5, 0, 0
64, 11, 6, 0
34, 6, 2, 0
196, 32, 22, 2
190, 28, 16, 1
6, 2, 0, 0
2, 2, 0, 0
75, 9, 2, 0
2, 2, 0, 0
4, 2, 0, 0
4, 2, 0, 0
16, 4, 0, 0
12, 4, 0, 0
15, 6, 1, 0
0, 0, 0, 0
0, 0, 0, 0
5, 2, 0, 0
4, 2, 0, 0
4, 2, 0, 0
2, 2, 0, 0
2, 2, 0, 0
189, 26, 28, 4
92, 13, 12, 3
5, 2, 0, 0
43, 10, 4, 0
83, 12, 14, 1
6, 3, 1, 0
22, 8, 2, 0
34, 6, 0, 0
60, 9, 1, 0
59, 14, 3, 0
42, 10, 4, 2
12, 3, 1, 0
38, 6, 6, 0
22, 5, 2, 0
4, 2, 0, 0
63, 12, 10, 0
4, 2, 0, 0
281, 40, 62, 7
8, 3, 0, 0
21, 4, 1, 0
71, 11, 3, 0
7, 2, 0, 0
23, 6, 2, 0
32, 10, 1, 0
24, 5, 1, 0
20, 8, 0, 0
26, 7, 2, 0
37, 6, 2, 0
22, 5, 0, 0
32, 6, 3, 0
6, 2, 0, 0
19, 5, 2, 0
27, 5, 0, 0
14, 5, 0, 0
42, 8, 2, 1
19, 3, 0, 0
4, 1, 0, 0
32, 5, 6, 1
397, 66, 114, 23
14, 4, 0, 0
26, 13, 0, 0
4, 2, 0, 0
10, 4, 2, 0
53, 10, 0, 0
36, 7, 2, 1
40, 9, 1, 0
42, 9, 4, 0
27, 5, 1, 1
17, 4, 3, 0
34, 6, 1, 0
33, 6, 3, 1
6, 2, 0, 0
6, 2, 0, 0
7, 2, 0, 0
24, 4, 1, 0
28, 5, 4, 1
10, 3, 0, 0
11, 5, 1, 0
21, 5, 0, 0
10, 3, 2, 0
38, 7, 1, 0
10, 3, 1, 0
14, 3, 0, 0
15, 4, 1, 0
33, 6, 3, 0
13, 4, 0, 0
42, 7, 3, 0
11, 4, 1, 0
28, 5, 0, 0
25, 5, 1, 0
11, 6, 0, 0
6, 2, 0, 0
19, 6, 1, 0
15, 3, 0, 0
15, 4, 0, 0
32, 6, 3, 1
13, 4, 0, 0
14, 3, 2, 0
22, 6, 1, 0
4, 2, 0, 0
6, 2, 0, 0
180, 32, 28, 3
14, 4, 1, 0
19, 5, 3, 0
12, 3, 1, 0
14, 3, 2, 0
12, 6, 1, 0
4, 2, 0, 0
10, 2, 4, 1
18, 3, 1, 0
10, 2, 0, 0
15, 4, 2, 0
10, 3, 0, 0
2, 1, 0, 0
13, 4, 1, 0
3, 2, 0, 0
2, 1, 0, 0
4, 2, 0, 0
4, 2, 0, 0
8, 2, 0, 0
3, 2, 0, 0
30, 5, 2, 0
11, 3, 0, 0
2, 1, 0, 0
12, 4, 0, 0
2, 1, 0, 0
2, 1, 0, 0
14, 5, 1, 0
3, 1, 0, 0
6, 3, 0, 0
4, 2, 0, 0
10, 2, 1, 0
11, 5, 0, 0
20, 4, 0, 0
0, 0, 0, 0
10, 4, 0, 0
11, 3, 1, 0
8, 4, 0, 0
0, 0, 0, 0
10, 2, 2, 0
4, 2, 0, 0
50, 9, 1, 0
29, 9, 0, 0
8, 2, 0, 0
4, 1, 0, 0
34, 6, 0, 0
0, 0, 0, 0
8, 2, 0, 0
6, 2, 0, 0
0, 0, 0, 0
4, 2, 0, 0
10, 2, 1, 0
7, 2, 1, 0
10, 2, 0, 0
4, 2, 0, 0
4, 2, 0, 0
4, 2, 0, 0
6, 2, 0, 0
4, 2, 0, 0
12, 3, 3, 0
8, 2, 1, 0
2, 2, 0, 0
0, 0, 0, 0
54, 12, 8, 2
4, 2, 0, 0
4, 2, 0, 0
2, 1, 0, 0
4, 2, 0, 0
6, 2, 0, 0
8, 4, 0, 0
7, 2, 1, 0
8, 4, 0, 0
10, 2, 0, 0
4, 2, 0, 0
11, 3, 2, 1
26, 4, 1, 0
17, 5, 0, 0
20, 4, 0, 0
12, 3, 0, 0
20, 5, 0, 0
4, 2, 0, 0
6, 2, 0, 0
18, 3, 2, 0
8, 3, 0, 0
4, 2, 0, 0
22, 4, 0, 0
4, 2, 0, 0
18, 3, 1, 0
12, 3, 0, 0
2, 2, 0, 0
4, 2, 0, 0
14, 3, 2, 0
10, 3, 1, 0
8, 4, 0, 0
2, 1, 0, 0
8, 2, 0, 0
14, 4, 0, 0
4, 2, 0, 0
6, 2, 0, 0
4, 2, 0, 0
4, 2, 0, 0
6, 2, 0, 0
10, 4, 0, 0
4, 2, 0, 0
4, 2, 0, 0
4, 2, 0, 0
4, 2, 1, 0
4, 2, 0, 0
8, 2, 0, 0
6, 2, 0, 0
4, 2, 0, 0
4, 2, 0, 0
4, 2, 0, 0
6, 2, 0, 0
4, 2, 0, 0
5, 2, 0, 0
6, 2, 0, 0
4, 2, 0, 0
2, 1, 0, 0
2, 2, 0, 0
8, 3, 1, 0
24, 7, 1, 0
0, 0, 0, 0
0, 0, 0, 0
